広告ID,広告名,広告セット名,キャンペーン名,訴求名,登録経路,インプレッション,クリック,消費額,CV数,フロント販売本数,CPM,CTR(%),CVR(%),CPA,フロントCPO
1.85204E+15,251221/清水絢吾/二極化_教室Ver_フリーランス独立（冒頭カットなし）/LP1-CR00726,251221　ノンタゲ,251221/AI/二極化_教室Ver/LP1-CR00721～CR00726,AI,TikTok広告-AI-LP1-CR00726,230638,907,268157,11,1,1162.67,0.3933,1.2128,24377.91,268157
1.85114E+15,251211/清水絢吾/スマプラ/SNSガチャ(ピクセル1) /LP1-CR00583,広告セット 20250829010409,251211セン/SNSまとめ/LP1-CR00583,SNS,TikTok広告-SNS-LP1-CR00583,495397,2695,266252,5,0,537.45,0.544,0.1855,53250.4,0
1.85081E+15,251207/清水絢吾/AI学ぶな（林社長）/LP1-CR00688,251207　ノンタゲ,251207/AI/AI学ぶな（林社長）/LP1-CR00688,AI,TikTok広告-AI-LP1-CR00688,180474,490,265797,0,0,1472.77,0.2715,0,0,0
1.85081E+15,251207/清水絢吾/箕輪さんCR/LP1-CR00687,251207 ノンタゲ,251207/AI/著名人まとめCR/LP1-CR00687,AI,TikTok広告-AI-LP1-CR00687,499338,1659,265433,3,0,531.57,0.3322,0.1808,88477.67,0
1.85081E+15,251207/清水絢吾/ヒカルさんCR/LP1-CR00686,251207 ノンタゲ,251207/AI/ヒカルさんCR/LP1-CR00686,AI,TikTok広告-AI-LP1-CR00686,194761,574,263634,4,0,1353.63,0.2947,0.6969,65908.5,0
1.85204E+15,251221/清水絢吾/二極化_教室Ver_フリーランス独立（冒頭カットなし）/LP1-CR00725,251221　ノンタゲ,251221/AI/二極化_教室Ver/LP1-CR00721～CR00726,AI,TikTok広告-AI-LP1-CR00725,178654,751,257765,6,1,1442.82,0.4204,0.7989,42960.83,257765
1.84923E+15,251119/清水絢吾/正直に答えてね/AI使ったことある/LP2-CR00084,AI,251119 AI スマ 正直に答えてね  LP2-CR00084-91,AI,TikTok広告-AI-LP2-CR00084,203274,869,256139,4,0,1260.07,0.4275,0.4603,64034.75,0
1.84987E+15,251126/清水絢吾/著名人冒頭/①③②/LP2-CR00118,①③②,251126 AI スマ 著名人 冒頭連続  LP2-CR000123-131,AI,TikTok広告-AI-LP2-CR00118,293177,1241,255314,10,0,870.85,0.4233,0.8058,25531.4,0
1.85122E+15,251211/清水絢吾/林社長/冒頭③_コピー3/LP2-CR00156,林社長,251211/清水絢吾/著名人冒頭/コピーテスト/LP2-CR00142-161,AI,TikTok広告-AI-LP2-CR00156,239560,5278,251447,11,2,1049.62,2.2032,0.2084,22858.82,125723.5
1.85209E+15,251221/清水絢吾/意味ないです/冒頭2/LP2-CR00165,165,251221/清水絢吾/意味ないです//LP2-CR00164-166,Unknown,,206062,826,243487,0,0,1181.62,0.4009,0,0,0
1.85122E+15,251211/清水絢吾/ホリエモン/冒頭③_コピー1/LP2-CR00142,ホリエモン,251211/清水絢吾/著名人冒頭/コピーテスト/LP2-CR00142-161,AI,TikTok広告-AI-LP2-CR00142,153605,4550,241008,12,2,1569.01,2.9621,0.2637,20084,120504
1.85209E+15,251221/清水絢吾/開催決定ver2/冒頭1/LP2-CR00171,171,251221/清水絢吾/開催決定ver2/LP2-CR00171-180,Unknown,,466470,1713,234058,0,0,501.76,0.3672,0,0,0
1.85092E+15,251208/清水絢吾/スマプラ/著名人冒頭/LP2-CR00140,著名人冒頭まとめ,251208 AI スマ AIまとめ(著名人 冒頭連続)  LP2-CR000140,AI,TikTok広告-AI-LP2-CR00140,522487,1498,231924,6,0,443.88,0.2867,0.4005,38654,0
1.85102E+15,251208/清水絢吾/新ダイジェスト/UGC2/LP2-CR000143,143,251209/清水絢吾/新ダイジェスト/UGC/LP2-CR000142-143,Unknown,,299859,2044,231266,0,0,771.25,0.6817,0,0,0
1.85026E+15,251201/高橋海斗/配達員/冒頭2/LP1-CR00676,251201　ノンタゲ,251201/AI/配達員/LP1-CR00675～CR000678,AI,TikTok広告-AI-LP1-CR00676,117565,497,230832,5,0,1963.44,0.4227,1.006,46166.4,0
1.85136E+15,251213/清水絢吾/二極化 セミナー/冒頭6/LP2-CR00157,157,251213/清水絢吾/二極化 セミナー/冒頭1/LP2-CR00152-157,Unknown,,275877,1659,227234,0,0,823.68,0.6014,0,0,0
1.84987E+15,251126/清水絢吾/著名人冒頭/③①②/LP2-CR00121,③①②,251126 AI スマ 著名人 冒頭連続  LP2-CR000123-131,AI,TikTok広告-AI-LP2-CR00121,319422,1818,220205,6,0,689.39,0.5692,0.33,36700.83,0
1.85025E+15,251201/高橋海斗/配達員/冒頭4/LP1-CR00678,251201　ノンタゲ,251201/AI/配達員/LP1-CR00675～CR000678,AI,TikTok広告-AI-LP1-CR00678,173341,721,216188,3,0,1247.18,0.4159,0.4161,72062.67,0
1.85145E+15,251214/清水絢吾/質問_問題ないです_リール投稿なし/LP1-CR00591,251214　ノンタゲ,251214 セン スマ CR591～CR593　問題ないです_学校,SNS,TikTok広告-SNS-LP1-CR00591,109255,903,205233,10,1,1878.48,0.8265,1.1074,20523.3,205233
1.85047E+15,251204/高橋海斗/インタビュー（一人）/LP1-CR00680,251204 ノンタゲ,251204/AI/インタビュー/LP1-CR00679～CR000680,AI,TikTok広告-AI-LP1-CR00680,101899,609,192759,5,0,1891.67,0.5977,0.821,38551.8,0
1.84987E+15,新冒頭③これ間違いです_v5roHq2n.mp4,広告セット ,【複製_1211】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048 141,AI,,255245,849,189774,0,0,743.5,0.3326,0,0,0
1.85093E+15,251206/清水絢吾/スマプラ/ホリエモン関連/LP2-CR00139,251206 複製,251208 AI スマ AIまとめ(ホリエモン関連)  LP2-CR00139,AI,TikTok広告-AI-LP2-CR00139,414435,1764,188251,17,1,454.24,0.4256,0.9637,11073.59,188251
1.84983E+15,251126/清水絢吾/林社長→アルゴリズム②/LP1-CR00585,251126　ノンタゲ,251126 セン タゲ CR584～CR585　林社長→アルゴリズム,SNS,TikTok広告-SNS-LP1-CR00585,135315,15948,187390,20,0,1384.84,11.7858,0.1254,9369.5,0
1.84919E+15,251119/甲原海人/緊急動画/LP2-CR00072,広告セット ,251119 AI スマ 緊急動画  LP2-CR00072,AI,TikTok広告-AI-LP2-CR00072,132432,1387,187353,1,0,1414.71,1.0473,0.0721,187353,0
1.85047E+15,251204/高橋海斗/インタビュー（全員）/LP1-CR00679,251204 ノンタゲ,251204/AI/インタビュー/LP1-CR00679～CR000680,AI,TikTok広告-AI-LP1-CR00679,97454,413,185150,4,0,1899.87,0.4238,0.9685,46287.5,0
1.84923E+15,251119/清水絢吾/正直に答えてね/Geminiマネタイズ/LP2-CR00091,Gemini,251119 AI スマ 正直に答えてね  LP2-CR00084-91,AI,TikTok広告-AI-LP2-CR00091,135061,511,181577,0,0,1344.41,0.3783,0,0,0
1.84987E+15,問題ないです_ライブ配信_林先生バージョン3_02_TT.mp4,広告セット ,【1126_複製】010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022,AI,,230937,873,176485,0,0,764.21,0.378,0,0,0
1.85095E+15,251208/清水絢吾/新ダイジェスト/権威7/LP2-CR000140,権威7,251208/清水絢吾/新ダイジェスト/権威/LP2-CR000134-141,Unknown,,139986,1211,175763,0,0,1255.58,0.8651,0,0,0
1.85137E+15,251213/清水絢吾/二極化_強化_冒頭3/LP1-CR00704,251213　ノンタゲ,251213/AI/二極化_強化/LP1-CR00702～CR000707,AI,TikTok広告-AI-LP1-CR00704,36575,224,172606,10,0,4719.23,0.6124,4.4643,17260.6,0
1.85217E+15,251222/清水絢吾/アホが天才に勝つ方法/LP1-CR00734,251222　ノンタゲ,251222/AI/アホが天才に勝つ方法/LP1-CR00734,AI,TikTok広告-AI-LP1-CR00734,86372,658,162343,5,1,1879.58,0.7618,0.7599,32468.6,162343
1.84987E+15,ホリエモン冒頭③,1個の広告セットCR00040をコピー,251105/AI/タゲ/ホリエモンCR/LP2-CR00038-40,AI,,207426,6907,161495,0,0,778.57,3.3299,0,0,0
1.85122E+15,251211/清水絢吾/林社長/冒頭③_コピー2/LP2-CR00155,林社長,251211/清水絢吾/著名人冒頭/コピーテスト/LP2-CR00142-161,AI,TikTok広告-AI-LP2-CR00155,113354,13846,154847,7,0,1366.05,12.2148,0.0506,22121,0
1.84987E+15,＃納品_【冒頭】林社長AI大当たりCR_冒頭差し替え_台３冒２_TT (1).mp4,広告セット ,【1126_複製】010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022,AI,,115234,397,152878,0,0,1326.67,0.3445,0,0,0
1.85126E+15,251212/清水絢吾/問題ないです_シーン訴求_冒頭1/LP1-CR00699,251212　ノンタゲ,251212/AI/問題ないですシーン訴求/LP1-CR00699～CR00701,AI,TikTok広告-AI-LP1-CR00699,138614,588,152229,10,0,1098.22,0.4242,1.7007,15222.9,0
1.85102E+15,251208/清水絢吾/新ダイジェスト/UGC1/LP2-CR000142,142,251209/清水絢吾/新ダイジェスト/UGC/LP2-CR000142-143,Unknown,,144417,511,151914,0,0,1051.91,0.3538,0,0,0
1.85139E+15,251213/清水絢吾/1年後悔/奇行_CTA/LP1-CR00717,717,251213/清水絢吾/1年後悔/通常_CTA/LP1-CR00716-717,AI,TikTok広告-AI-LP1-CR00717,66591,308,150500,9,0,2260.07,0.4625,2.9221,16722.22,0
1.84939E+15,251121/清水絢吾/二極化(フリーランス)/強化/LP2-CR00095,フリーランス 強化,251121 AI スマ 二極化 検証  LP2-CR00092-95,AI,TikTok広告-AI-LP2-CR00095,83134,343,150316,0,0,1808.12,0.4126,0,0,0
1.85272E+15,251221/清水絢吾/開催決定ver2/冒頭4/LP2-CR00174,174,【複製_1228】251221/清水絢吾/開催決定ver2/LP2-CR00171-180,Unknown,,86042,291,149708,0,0,1739.94,0.3382,0,0,0
1.84994E+15,251128/清水絢吾/ピザ→問題ないです（ChatGPT）/LP1-CR00672,251128　ノンタゲ,251128/AI/ピザ→問題ないです/LP1-CR00672,AI,TikTok広告-AI-LP1-CR00672,97641,414,149070,2,0,1526.72,0.424,0.4831,74535,0
1.85146E+15,251214/清水絢吾/AI学ぶな/学校/LP2-CR00168,学校,251214/清水絢吾/AI学ぶな/LP2-CR00167 168,AI,TikTok広告-AI-LP2-CR00168,227279,15617,148323,7,0,652.6,6.8713,0.0448,21189,0
1.85174E+15,251217/清水絢吾/1年後悔(クリーン)/奇行_CTAあり_BGMあり/LP2-CR00177,177,251217/清水絢吾/1年後悔(クリーン)/奇行_CTAあり_BGMあり/LP2-CR00177,AI,TikTok広告-AI-LP2-CR00177,129979,7420,147119,8,0,1131.87,5.7086,0.1078,18389.88,0
1.8514E+15,251205/清水絢吾/1年後悔 セミナー/咳き込み_CTA/LP2-CR00132,【CV地点変更】咳き込み_CTA/LP2-CR00132,251205/清水絢吾/1年後悔 セミナー/LP2-CR00132,Unknown,,1101982,5614,146209,0,0,132.68,0.5094,0,0,0
1.8514E+15,251208/清水絢吾/新ダイジェスト/UGC1/LP2-CR000142,【CV地点変更】142,251209/清水絢吾/新ダイジェスト/UGC/LP2-CR000142-143,Unknown,,633769,2149,145334,0,0,229.32,0.3391,0,0,0
1.85126E+15,251212/清水絢吾/問題ないです_シーン訴求_冒頭2/LP1-CR00701,251212　ノンタゲ,251212/AI/問題ないですシーン訴求/LP1-CR00699～CR00701,AI,TikTok広告-AI-LP1-CR00701,59227,350,144298,7,0,2436.36,0.5909,2,20614,0
1.85176E+15,251217/清水絢吾/箕輪さん/冒頭②_コピー4/LP2-CR00181,LP2-CR00181,251217/清水絢吾/箕輪さん/冒頭①_コピー4/LP2-CR00178-183,AI,TikTok広告-AI-LP2-CR00181,80613,5271,144137,9,0,1788.01,6.5386,0.1707,16015.22,0
1.85176E+15,251217/清水絢吾/箕輪さん/冒頭①_コピー4/LP2-CR00178,LP2-CR00178,251217/清水絢吾/箕輪さん/冒頭①_コピー4/LP2-CR00178-183,AI,TikTok広告-AI-LP2-CR00178,84286,2317,143276,20,0,1699.88,2.749,0.8632,7163.8,0
1.85204E+15,251221/清水絢吾/正直に答えてね_冒頭1/LP1-CR00727,251221　ノンタゲ,251221/AI/正直に答えてね/LP1-CR00727～CR00733,AI,TikTok広告-AI-LP1-CR00727,69248,259,137130,5,0,1980.27,0.374,1.9305,27426,0
1.85138E+15,251213/清水絢吾/ホリエモン_AI学ぶな/冒頭3/LP1-CR00712,712,251213/清水絢吾/著名人/LP1-CR00708-715,AI,TikTok広告-AI-LP1-CR00712,489839,2604,136143,8,1,277.93,0.5316,0.3072,17017.88,136143
1.85138E+15,251213/清水絢吾/林社長_AI学ぶな/冒頭2/LP1-CR00709,709,251213/清水絢吾/著名人/LP1-CR00708-715,AI,TikTok広告-AI-LP1-CR00709,189259,959,136122,4,0,719.24,0.5067,0.4171,34030.5,0
1.85176E+15,251217/清水絢吾/箕輪さん/冒頭②_コピー5/LP2-CR00182,LP2-CR00182,251217/清水絢吾/箕輪さん/冒頭①_コピー4/LP2-CR00178-183,AI,TikTok広告-AI-LP2-CR00182,124502,5054,136059,7,0,1092.83,4.0594,0.1385,19437,0
1.85137E+15,251213/清水絢吾/二極化_強化_冒頭2/LP1-CR00703,251213　ノンタゲ,251213/AI/二極化_強化/LP1-CR00702～CR000707,AI,TikTok広告-AI-LP1-CR00703,38913,182,135877,7,0,3491.82,0.4677,3.8462,19411,0
1.85122E+15,251211/清水絢吾/箕輪さん/冒頭③_コピー5/LP2-CR00152,箕輪さん,251211/清水絢吾/著名人冒頭/コピーテスト/LP2-CR00142-161,AI,TikTok広告-AI-LP2-CR00152,87998,3416,135590,10,0,1540.83,3.8819,0.2927,13559,0
1.84987E+15,251126/清水絢吾/AI学ぶな/箕輪さん5/LP2-CR00128,箕輪さん⑤,251126 AI スマ 著名人 AI学ぶな  LP2-CR000123-131,AI,TikTok広告-AI-LP2-CR00128,186984,991,135459,4,0,724.44,0.53,0.4036,33864.75,0
1.84983E+15,251126/清水絢吾/林社長→AI学ぶな①/LP1-CR00665,251126　ノンタゲ,251126/AI/林社長→AI学ぶな/LP1-CR00665～CR00666,AI,TikTok広告-AI-LP1-CR00665,101883,527,132595,0,0,1301.44,0.5173,0,0,0
1.84987E+15,251126/清水絢吾/AI学ぶな/箕輪さん3/LP2-CR00127,箕輪さん③,251126 AI スマ 著名人 AI学ぶな  LP2-CR000123-131,AI,TikTok広告-AI-LP2-CR00127,266381,1086,132271,1,0,496.55,0.4077,0.0921,132271,0
1.84987E+15,251126/清水絢吾/AI学ぶな/林社長1/LP2-CR00129,林社長①,251126 AI スマ 著名人 AI学ぶな  LP2-CR000123-131,AI,TikTok広告-AI-LP2-CR00129,164699,719,131569,4,0,798.85,0.4366,0.5563,32892.25,0
1.84987E+15,251126/清水絢吾/AI学ぶな/ホリエモン3/LP2-CR00125,ホリエモン③,251126 AI スマ 著名人 AI学ぶな  LP2-CR000123-131,AI,TikTok広告-AI-LP2-CR00125,162638,882,131512,1,0,808.62,0.5423,0.1134,131512,0
1.84987E+15,251126/清水絢吾/AI学ぶな/ヒカルさん1/LP2-CR00131,ヒカルさん①,251126 AI スマ 著名人 AI学ぶな  LP2-CR000123-131,AI,TikTok広告-AI-LP2-CR00131,116613,403,131441,1,0,1127.16,0.3456,0.2481,131441,0
1.84987E+15,251126/清水絢吾/AI学ぶな/ホリエモン1/LP2-CR00123,ホリエモン①,251126 AI スマ 著名人 AI学ぶな  LP2-CR000123-131,AI,TikTok広告-AI-LP2-CR00123,160270,669,130743,2,0,815.77,0.4174,0.299,65371.5,0
1.85209E+15,251221/清水絢吾/開催決定ver2/冒頭12/LP2-CR00180,180,251221/清水絢吾/開催決定ver2/LP2-CR00171-180,Unknown,,135080,476,130375,0,0,965.17,0.3524,0,0,0
1.851E+15,251209/高橋海斗/Nanobanana/Google/LP1-CR00691,251209　ノンタゲ,251209/AI/Nanobanana/LP1-CR00690～CR000693,AI,TikTok広告-AI-LP1-CR00691,59871,483,130039,2,0,2171.99,0.8067,0.4141,65019.5,0
1.85137E+15,251213/清水絢吾/二極化_強化_冒頭5/LP1-CR00706,251213　ノンタゲ,251213/AI/二極化_強化/LP1-CR00702～CR000707,AI,TikTok広告-AI-LP1-CR00706,42574,343,128331,5,0,3014.3,0.8057,1.4577,25666.2,0
1.84774E+15,251114/清水絢吾/スマプラ/CVポイント検証/LP2-CR00023,広告セット 20250911021302,251103/セミ/スマ/セミまとめ(CVポイント検証)/LP1-CR00023,Unknown,,177481,634,126319,0,0,711.73,0.3572,0,0,0
1.85209E+15,251221/清水絢吾/開催決定ver2/冒頭2/LP2-CR00172,172,251221/清水絢吾/開催決定ver2/LP2-CR00171-180,Unknown,,145099,434,125416,0,0,864.35,0.2991,0,0,0
1.85137E+15,251213/清水絢吾/二極化_強化_冒頭4/LP1-CR00705,251213　ノンタゲ,251213/AI/二極化_強化/LP1-CR00702～CR000707,AI,TikTok広告-AI-LP1-CR00705,64190,322,123620,6,0,1925.85,0.5016,1.8634,20603.33,0
1.85145E+15,251214/清水絢吾/質問_問題ないです_フォロワー100人/LP1-CR00592,251214　ノンタゲ,251214 セン スマ CR591～CR593　問題ないです_学校,SNS,TikTok広告-SNS-LP1-CR00592,42847,371,121681,4,0,2839.9,0.8659,1.0782,30420.25,0
1.85209E+15,251221/清水絢吾/開催決定ver2/冒頭8/LP2-CR00176,176,251221/清水絢吾/開催決定ver2/LP2-CR00171-180,Unknown,,241955,504,117661,0,0,486.29,0.2083,0,0,0
1.84982E+15,251126/清水絢吾/林社長→アルゴリズム①/LP1-CR00584,251126　ノンタゲ,251126 セン タゲ CR584～CR585　林社長→アルゴリズム,SNS,TikTok広告-SNS-LP1-CR00584,70587,11087,117147,3,0,1659.61,15.7069,0.0271,39049,0
1.85095E+15,251208/清水絢吾/新ダイジェスト/権威8/LP2-CR000141,権威8,251208/清水絢吾/新ダイジェスト/権威/LP2-CR000134-141,Unknown,,902258,4389,116893,0,0,129.56,0.4864,0,0,0
1.85209E+15,251221/清水絢吾/本質足りていない/冒頭2/LP2-CR00168,168,251221/清水絢吾/本質足りていない/LP2-CR00167-170,Unknown,,234265,721,116893,0,0,498.98,0.3078,0,0,0
1.85209E+15,251221/清水絢吾/開催決定ver2/冒頭9/LP2-CR00177,177,251221/清水絢吾/開催決定ver2/LP2-CR00171-180,Unknown,,292907,602,115988,0,0,395.99,0.2055,0,0,0
1.85209E+15,251221/清水絢吾/本質足りていない/冒頭1/LP2-CR00167,167,251221/清水絢吾/本質足りていない/LP2-CR00167-170,Unknown,,137524,336,115661,0,0,841.02,0.2443,0,0,0
1.85204E+15,251221/清水絢吾/二極化_教室Ver_フリーランス起業/LP1-CR00722,251221　ノンタゲ,251221/AI/二極化_教室Ver/LP1-CR00721～CR00726,AI,TikTok広告-AI-LP1-CR00722,71890,273,115444,5,0,1605.84,0.3797,1.8315,23088.8,0
1.85209E+15,251221/清水絢吾/本質足りていない/冒頭1/LP2-CR00167,169,251221/清水絢吾/本質足りていない/LP2-CR00167-170,Unknown,,164585,350,115346,0,0,700.83,0.2127,0,0,0
1.85095E+15,251208/清水絢吾/新ダイジェスト/権威6/LP2-CR000139,権威6,251208/清水絢吾/新ダイジェスト/権威/LP2-CR000134-141,Unknown,,495236,1918,114527,0,0,231.26,0.3873,0,0,0
1.85209E+15,251221/清水絢吾/開催決定ver2/冒頭3/LP2-CR00173,173,251221/清水絢吾/開催決定ver2/LP2-CR00171-180,Unknown,,203773,756,114152,0,0,560.19,0.371,0,0,0
1.85095E+15,251208/清水絢吾/新ダイジェスト/権威1/LP2-CR000134,権威1,251208/清水絢吾/新ダイジェスト/権威/LP2-CR000134-141,Unknown,,83545,441,113883,0,0,1363.13,0.5279,0,0,0
1.85204E+15,251221/清水絢吾/二極化_教室Ver_AI時代の事業化/LP1-CR00723,251221　ノンタゲ,251221/AI/二極化_教室Ver/LP1-CR00721～CR00726,AI,TikTok広告-AI-LP1-CR00723,121246,581,113862,4,0,939.1,0.4792,0.6885,28465.5,0
1.85026E+15,251201/高橋海斗/配達員/冒頭3/LP1-CR00677,251201　ノンタゲ,251201/AI/配達員/LP1-CR00675～CR000678,AI,TikTok広告-AI-LP1-CR00677,94234,252,113715,2,0,1206.73,0.2674,0.7937,56857.5,0
1.85209E+15,251221/清水絢吾/開催決定ver2/冒頭10/LP2-CR00178,178,251221/清水絢吾/開催決定ver2/LP2-CR00171-180,Unknown,,97058,287,113699,0,0,1171.45,0.2957,0,0,0
1.85209E+15,251221/清水絢吾/意味ないです/冒頭3/LP2-CR00166,166,251221/清水絢吾/意味ないです//LP2-CR00164-166,Unknown,,214076,511,113540,0,0,530.37,0.2387,0,0,0
1.85209E+15,251221/清水絢吾/意味ないです/冒頭1/LP2-CR00164,164,251221/清水絢吾/意味ないです//LP2-CR00164-166,Unknown,,185767,553,112586,0,0,606.06,0.2977,0,0,0
1.85204E+15,251221/清水絢吾/正直に答えてね_冒頭4/LP1-CR00731,4個の251221　ノンタゲをコピー,251221/AI/正直に答えてね/LP1-CR00727～CR00733,AI,TikTok広告-AI-LP1-CR00731,128133,721,112378,6,0,877.04,0.5627,0.8322,18729.67,0
1.85122E+15,251211/清水絢吾/スマプラ/箕輪＆3兆円/LP1-CR000697,広告セット 20251108104919,251211AI スマ AIまとめ(箕輪＆3兆円_ピクセル1)  LP1-CR00697,AI,TikTok広告-AI-LP1-CR000697,252616,1099,111342,0,0,440.76,0.435,0,0,0
1.85136E+15,251213/清水絢吾/二極化 セミナー/冒頭1/LP2-CR00152,152,251213/清水絢吾/二極化 セミナー/冒頭1/LP2-CR00152-157,Unknown,,187348,1323,111174,0,0,593.41,0.7062,0,0,0
1.85176E+15,251218/清水絢吾/質問_学校で問題ないです/LP1-CR00719,251217 ノンタゲ,251218/AI/質問_学校で問題ないです/LP1-CR00708,AI,TikTok広告-AI-LP1-CR00719,91049,427,108619,4,0,1192.97,0.469,0.9368,27154.75,0
1.851E+15,251209/高橋海斗/Nanobanana/ChatGPT/LP1-CR00690,251209　ノンタゲ,251209/AI/Nanobanana/LP1-CR00690～CR000693,AI,TikTok広告-AI-LP1-CR00690,84483,777,107744,2,0,1275.33,0.9197,0.2574,53872,0
1.84984E+15,251127/清水絢吾/ヒカルさん→これ間違いです/LP1-CR00668,251127 ノンタゲ,251127/AI/ヒカルさんCR/LP1-CR00667～CR00669,AI,TikTok広告-AI-LP1-CR00668,66038,210,106659,0,0,1615.12,0.318,0,0,0
1.85122E+15,251211/清水絢吾/箕輪さん/冒頭③_コピー4/LP2-CR00151,箕輪さん,251211/清水絢吾/著名人冒頭/コピーテスト/LP2-CR00142-161,AI,TikTok広告-AI-LP2-CR00151,92492,4011,105462,3,0,1140.23,4.3366,0.0748,35154,0
1.84987E+15,箕輪 さん切り抜きTiktTok⑤【AI訴求】これ間違いです_J5gYAGrK.mp4,広告セット 20251108104919,1個の251108 AI スマ AIまとめ(箕輪＆3兆円_ピクセル1)  LP1-CR00647をコピー,AI,,158267,499,103102,0,0,651.44,0.3153,0,0,0
1.85123E+15,251212/清水絢吾/おい会社員(クリーン)/冒頭3/LP2-CR00147,コピー3,251212/清水絢吾/おい会社員(クリーン)/LP2-CR00145-151,Unknown,,83097,3339,100282,0,0,1206.81,4.0182,0,0,0
1.85136E+15,251213/清水絢吾/二極化 セミナー/冒頭4/LP2-CR00155,155,251213/清水絢吾/二極化 セミナー/冒頭1/LP2-CR00152-157,Unknown,,123067,1148,98651,0,0,801.6,0.9328,0,0,0
1.851E+15,251209/高橋海斗/後悔書く/LP1-CR00695,251209 ノンタゲ,251209/AI/後悔描く/LP1-CR00694～CR00695,AI,TikTok広告-AI-LP1-CR00695,39480,280,97034,5,0,2457.8,0.7092,1.7857,19406.8,0
1.85136E+15,251213/清水絢吾/二極化 セミナー/冒頭2/LP2-CR00153,153,251213/清水絢吾/二極化 セミナー/冒頭1/LP2-CR00152-157,Unknown,,82824,574,95795,0,0,1156.61,0.693,0,0,0
1.85272E+15,251221/清水絢吾/開催決定ver2/冒頭12/LP2-CR00180,180,【複製_1228】251221/清水絢吾/開催決定ver2/LP2-CR00171-180,Unknown,,87947,622,94797,0,0,1077.89,0.7072,0,0,0
1.8499E+15,＃納品_はいそこまで_全部_TT_oRLk4qv0.mp4,広告セット 20250902064213,251115/セン/SNSまとめ(ガチャ)/LP2-CR00036,SNS,,44422,300,92101,0,0,2073.32,0.6753,0,0,0
1.85136E+15,251213/清水絢吾/二極化 セミナー/冒頭5/LP2-CR00156,156,251213/清水絢吾/二極化 セミナー/冒頭1/LP2-CR00152-157,Unknown,,185115,847,91392,0,0,493.7,0.4576,0,0,0
1.84994E+15,251128/高橋海斗/ピザ→問題ないです（リール投稿）/LP1-CR00586,251128　ノンタゲ,251128 セン タゲ CR586～CR587　ピザ→問題ないです,SNS,TikTok広告-SNS-LP1-CR00586,27847,521,91272,4,0,3277.62,1.8709,0.7678,22818,0
1.84921E+15,251119/甲原海人/年商30億社長の1日/⑥/LP2-CR00081,5個の広告セット をコピー,251119 AI スマ 年商30億企業の社長  LP2-CR00076-83,AI,TikTok広告-AI-LP2-CR00081,89495,926,89274,0,0,997.53,1.0347,0,0,0
1.85049E+15,251203/眞﨑倫都/本業だけをしていた末路//LP1-CR00588,広告セット 20251203093551,251203/SNS/スマ/本業だけの末路/LP1-CR00588,SNS,TikTok広告-SNS-LP1-CR00588,7234396,152433,89175,2,0,12.33,2.1071,0.0013,44587.5,0
1.85004E+15,【TikTok5】林社長→ホリエモンさん→箕輪さん→AI学ぶな_YFzxUWPB.mp4,広告セット 20251108104919,251128 AI スマ AIまとめ(著名人)  LP1-CR00673,AI,,109571,679,87702,0,0,800.41,0.6197,0,0,0
1.851E+15,251209/高橋海斗/Nanobanana/日本語入りのデザイン/LP1-CR00693,251209　ノンタゲ,251209/AI/Nanobanana/LP1-CR00690～CR000693,AI,TikTok広告-AI-LP1-CR00693,44016,315,86912,1,0,1974.55,0.7156,0.3175,86912,0
1.8499E+15,【TikTok】ヒカルさん→AI学ぶな.mp4,251127 ノンタゲ,251127/AI/ヒカルさんCR/LP1-CR00667～CR00669,AI,,86842,385,83962,0,0,966.84,0.4433,0,0,0
1.84993E+15,251128/清水絢吾/ホリエモン→3兆円企業/LP1-CR00670,251128 ノンタゲ,251128/AI/ホリエモンさん→3兆円企業/LP1-CR00670,AI,TikTok広告-AI-LP1-CR00670,39452,210,83307,1,0,2111.6,0.5323,0.4762,83307,0
1.85137E+15,251213/清水絢吾/二極化_強化_冒頭6/LP1-CR00707,251213　ノンタゲ,251213/AI/二極化_強化/LP1-CR00702～CR000707,AI,TikTok広告-AI-LP1-CR00707,37779,189,83195,3,0,2202.15,0.5003,1.5873,27731.67,0
1.84987E+15,Meta※CTA変更奇行ver【クリーン化】1年後悔_1_dfcjrLU4.mp4,広告セット ,251112 AI スマ 1年後悔  LP2-CR00064-66,AI,,63354,297,81256,0,0,1282.57,0.4688,0,0,0
1.85095E+15,251208/清水絢吾/新ダイジェスト/権威3/LP2-CR000136,権威3,251208/清水絢吾/新ダイジェスト/権威/LP2-CR000134-141,Unknown,,58709,266,80115,0,0,1364.61,0.4531,0,0,0
1.85122E+15,251211/清水絢吾/ホリエモン/冒頭③_コピー3/LP2-CR00144,ホリエモン,251211/清水絢吾/著名人冒頭/コピーテスト/LP2-CR00142-161,AI,TikTok広告-AI-LP2-CR00144,51829,5957,80010,3,0,1543.73,11.4936,0.0504,26670,0
1.85253E+15,251226/清水絢吾/小さな一歩//LP2-CR00181,181,251226/清水絢吾/小さな一歩//LP2-CR00181,Unknown,,210728,644,79716,0,0,378.29,0.3056,0,0,0
